,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,CFID,CFPARAMS
12,1610612756.0,Phoenix Suns,16.0,10.0,6.0,0.625,48.0,38.0,79.6,0.477,9.4,24.4,0.384,21.8,28.1,0.773,10.7,29.4,40.1,20.8,12.6,5.9,4.1,5.2,22.4,23.3,107.1,4.6,10.0,Phoenix Suns
13,1610612757.0,Portland Trail Blazers,6.0,2.0,4.0,0.333,48.0,33.0,76.8,0.43,6.3,16.7,0.38,20.7,28.0,0.738,10.8,26.5,37.3,19.5,11.0,6.0,4.3,4.2,23.2,24.2,93.0,-10.3,10.0,Portland Trail Blazers
14,1610612759.0,San Antonio Spurs,10.0,4.0,6.0,0.4,48.0,36.4,78.5,0.464,4.8,14.2,0.338,18.5,26.6,0.695,10.1,31.0,41.1,19.2,12.7,6.8,4.3,4.5,21.0,22.6,96.1,-3.4,10.0,San Antonio Spurs
15,1610612762.0,Utah Jazz,10.0,4.0,6.0,0.4,48.0,38.1,79.5,0.479,6.5,17.4,0.374,24.4,33.5,0.728,10.9,28.7,39.6,23.8,13.2,5.9,4.4,5.8,27.0,27.2,107.1,-2.2,10.0,Utah Jazz
0,1610612737.0,Atlanta Hawks,82.0,44.0,38.0,0.537,48.1,36.2,78.4,0.462,6.1,17.4,0.352,16.4,21.1,0.779,9.3,30.0,39.3,22.0,13.6,6.1,4.2,4.2,19.0,18.5,95.0,-0.8,10.0,Atlanta Hawks
1,1610612738.0,Boston Celtics,82.0,56.0,26.0,0.683,48.2,36.9,75.8,0.486,5.0,13.6,0.365,17.8,23.1,0.77,7.8,31.0,38.8,23.4,14.6,8.2,4.2,4.4,20.5,20.2,96.5,5.4,10.0,Boston Celtics
2,1610612766.0,Charlotte Bobcats,82.0,34.0,48.0,0.415,48.3,35.0,77.6,0.451,4.8,14.7,0.327,18.4,24.4,0.756,10.3,29.8,40.1,21.1,14.5,6.4,5.3,6.0,20.0,21.1,93.3,-4.0,10.0,Charlotte Bobcats
3,1610612741.0,Chicago Bulls,82.0,62.0,20.0,0.756,48.4,37.1,80.3,0.462,6.2,17.3,0.361,18.2,24.5,0.743,11.8,32.4,44.2,22.3,14.2,7.2,5.7,5.8,20.0,20.1,98.6,7.3,10.0,Chicago Bulls
4,1610612739.0,Cleveland Cavaliers,82.0,19.0,63.0,0.232,48.2,35.2,81.1,0.434,6.2,18.2,0.342,18.9,25.3,0.745,10.4,29.9,40.3,21.0,14.2,6.6,4.2,6.0,20.1,21.3,95.5,-9.0,10.0,Cleveland Cavaliers
5,1610612742.0,Dallas Mavericks,82.0,57.0,25.0,0.695,48.1,37.4,78.8,0.475,7.9,21.6,0.365,17.5,22.6,0.777,9.5,31.9,41.4,23.8,14.0,6.8,4.3,3.7,19.2,20.1,100.2,4.2,10.0,Dallas Mavericks
6,1610612743.0,Denver Nuggets,82.0,50.0,32.0,0.61,48.1,38.4,80.6,0.476,8.1,20.8,0.388,22.7,29.6,0.765,9.6,32.3,42.0,22.1,14.1,7.4,4.3,6.0,21.0,22.7,107.5,4.8,10.0,Denver Nuggets
7,1610612765.0,Detroit Pistons,82.0,30.0,52.0,0.366,48.5,37.3,81.1,0.46,5.8,15.3,0.376,16.7,22.6,0.737,11.4,27.3,38.6,21.1,13.0,7.3,4.0,4.6,19.9,18.8,97.0,-3.6,10.0,Detroit Pistons
8,1610612744.0,Golden State Warriors,82.0,36.0,46.0,0.439,48.4,39.6,85.9,0.461,8.4,21.3,0.392,15.7,20.7,0.761,11.6,28.9,40.5,22.5,14.6,9.0,5.0,4.3,22.0,18.4,103.4,-2.3,10.0,Golden State Warriors
9,1610612745.0,Houston Rockets,82.0,43.0,39.0,0.524,48.5,38.7,85.1,0.454,8.3,22.5,0.367,20.3,25.4,0.801,11.7,31.1,42.8,23.8,13.5,7.1,4.5,5.5,20.0,21.4,105.9,2.2,10.0,Houston Rockets
10,1610612754.0,Indiana Pacers,82.0,37.0,45.0,0.451,48.2,36.6,82.8,0.442,7.1,20.2,0.354,19.4,24.8,0.782,11.1,32.4,43.5,19.6,15.4,7.1,5.6,5.7,21.7,21.4,99.8,-1.1,10.0,Indiana Pacers
11,1610612746.0,Los Angeles Clippers,82.0,32.0,50.0,0.39,48.4,36.8,80.4,0.457,6.3,18.5,0.338,18.9,26.7,0.707,11.6,30.5,42.1,22.1,16.4,7.1,4.9,4.9,21.1,22.1,98.6,-3.1,10.0,Los Angeles Clippers
12,1610612747.0,Los Angeles Lakers,82.0,57.0,25.0,0.695,48.4,38.1,82.4,0.463,6.4,18.1,0.352,18.8,24.1,0.779,12.1,31.9,44.0,22.0,13.1,7.3,5.1,4.5,19.0,20.7,101.5,6.1,10.0,Los Angeles Lakers
13,1610612763.0,Memphis Grizzlies,82.0,46.0,36.0,0.561,48.5,39.0,82.9,0.471,3.8,11.3,0.334,18.1,24.2,0.75,11.8,29.2,41.0,20.6,14.0,9.4,5.4,6.2,20.8,21.4,99.9,2.3,10.0,Memphis Grizzlies
14,1610612748.0,Miami Heat,82.0,58.0,24.0,0.707,48.2,37.0,76.8,0.481,6.7,18.0,0.37,21.5,27.9,0.769,9.6,32.5,42.1,20.0,13.9,6.6,5.2,3.0,20.4,21.8,102.1,7.5,10.0,Miami Heat
15,1610612749.0,Milwaukee Bucks,82.0,35.0,47.0,0.427,48.4,34.3,79.8,0.43,5.9,17.2,0.342,17.4,22.9,0.757,10.5,30.2,40.8,18.8,13.5,7.5,4.9,4.8,20.5,20.7,91.9,-0.8,10.0,Milwaukee Bucks
16,1610612750.0,Minnesota Timberwolves,82.0,17.0,65.0,0.207,48.2,37.7,85.5,0.441,7.2,19.1,0.376,18.5,24.1,0.768,13.2,31.2,44.4,20.1,17.0,7.2,5.1,5.5,22.3,20.9,101.1,-6.6,10.0,Minnesota Timberwolves
17,1610612751.0,New Jersey Nets,82.0,24.0,58.0,0.293,48.8,35.6,81.0,0.44,5.6,16.3,0.343,17.4,22.9,0.759,11.1,29.8,40.8,21.0,14.0,5.6,4.7,4.6,22.0,20.0,94.2,-6.2,10.0,New Jersey Nets
18,1610612740.0,New Orleans Hornets,82.0,46.0,36.0,0.561,48.4,35.9,78.2,0.459,5.4,15.0,0.36,17.7,23.1,0.765,10.0,30.1,40.1,20.6,13.0,7.6,4.4,4.8,21.0,20.4,94.9,0.9,10.0,New Orleans Hornets
19,1610612752.0,New York Knicks,82.0,42.0,40.0,0.512,48.2,38.3,83.7,0.457,9.3,25.4,0.368,20.6,25.5,0.809,10.3,30.1,40.5,21.4,13.7,7.6,5.8,4.4,21.3,20.8,106.5,0.8,10.0,New York Knicks
20,1610612760.0,Oklahoma City Thunder,82.0,55.0,27.0,0.671,48.8,37.4,80.6,0.464,5.9,17.1,0.347,24.1,29.3,0.823,11.0,31.8,42.8,20.4,14.1,8.0,5.9,4.3,22.4,21.5,104.8,3.8,10.0,Oklahoma City Thunder
21,1610612753.0,Orlando Magic,82.0,52.0,30.0,0.634,48.4,36.0,78.2,0.461,9.4,25.6,0.366,17.7,25.6,0.692,10.5,32.7,43.2,20.0,14.9,6.7,4.7,3.8,20.0,21.8,99.2,5.5,10.0,Orlando Magic
22,1610612755.0,Philadelphia 76ers,82.0,41.0,41.0,0.5,48.6,38.1,82.6,0.461,5.4,15.2,0.355,17.4,22.6,0.77,10.4,31.4,41.8,22.7,13.0,7.6,4.3,4.6,19.4,18.8,99.0,1.5,10.0,Philadelphia 76ers
23,1610612756.0,Phoenix Suns,82.0,40.0,42.0,0.488,48.8,39.3,83.5,0.47,8.5,22.6,0.377,18.0,23.6,0.759,10.0,30.2,40.2,23.7,14.3,6.6,4.4,4.3,20.3,21.2,105.0,-0.9,10.0,Phoenix Suns
24,1610612757.0,Portland Trail Blazers,82.0,48.0,34.0,0.585,48.3,36.0,80.5,0.447,6.3,18.3,0.345,18.0,22.4,0.804,12.1,27.2,39.3,21.2,13.0,8.0,4.4,4.1,19.3,21.3,96.3,1.5,10.0,Portland Trail Blazers
25,1610612758.0,Sacramento Kings,82.0,24.0,58.0,0.293,48.4,38.2,85.1,0.449,5.2,15.6,0.335,17.7,24.2,0.734,13.1,30.8,43.9,20.4,16.1,7.4,4.8,5.7,22.0,21.0,99.4,-5.3,10.0,Sacramento Kings
26,1610612759.0,San Antonio Spurs,82.0,61.0,21.0,0.744,48.2,38.4,80.8,0.475,8.4,21.1,0.397,18.5,24.2,0.767,10.1,31.7,41.9,22.4,13.4,7.3,4.5,4.6,19.0,20.7,103.7,5.7,10.0,San Antonio Spurs
27,1610612761.0,Toronto Raptors,82.0,22.0,60.0,0.268,48.2,38.3,82.4,0.465,4.2,13.3,0.316,18.2,24.1,0.755,11.7,28.6,40.3,21.9,14.7,7.1,4.3,5.6,22.0,19.8,99.1,-6.3,10.0,Toronto Raptors
28,1610612762.0,Utah Jazz,82.0,39.0,43.0,0.476,48.5,37.4,80.4,0.465,5.3,15.3,0.346,19.4,25.1,0.771,11.0,28.5,39.5,23.4,14.3,7.7,5.9,5.0,22.7,22.0,99.4,-1.8,10.0,Utah Jazz
29,1610612764.0,Washington Wizards,82.0,23.0,59.0,0.28,48.6,37.2,84.0,0.443,4.8,14.4,0.332,18.2,24.4,0.745,12.4,29.0,41.3,19.4,15.3,8.1,6.1,5.0,22.6,20.3,97.3,-7.4,10.0,Washington Wizards
0,1610612737.0,Atlanta Hawks,12.0,6.0,6.0,0.5,48.0,32.9,75.8,0.434,4.5,13.9,0.323,15.9,21.9,0.726,9.0,28.2,37.2,18.1,12.4,6.3,5.0,5.3,20.3,20.0,86.3,-4.4,10.0,Atlanta Hawks
1,1610612738.0,Boston Celtics,9.0,5.0,4.0,0.556,48.6,35.8,76.9,0.465,7.4,16.0,0.465,15.7,20.1,0.779,8.9,30.1,39.0,21.0,15.7,7.3,4.2,6.4,21.9,19.7,94.7,1.3,10.0,Boston Celtics
2,1610612741.0,Chicago Bulls,16.0,9.0,7.0,0.563,48.3,34.0,80.6,0.422,6.3,19.2,0.329,18.2,23.2,0.784,13.4,30.2,43.6,20.1,13.6,7.3,6.6,6.4,21.3,19.6,92.5,4.3,10.0,Chicago Bulls
3,1610612742.0,Dallas Mavericks,21.0,16.0,5.0,0.762,48.2,34.5,74.9,0.461,8.8,22.2,0.394,20.5,25.4,0.809,9.7,28.7,38.4,20.1,12.9,7.1,4.1,5.1,20.1,21.6,98.2,5.8,10.0,Dallas Mavericks
4,1610612743.0,Denver Nuggets,5.0,1.0,4.0,0.2,48.0,32.6,77.0,0.423,6.8,18.4,0.37,25.4,36.0,0.706,7.4,30.6,38.0,17.6,12.2,6.6,3.6,8.6,23.8,25.0,97.4,-4.8,10.0,Denver Nuggets
5,1610612754.0,Indiana Pacers,5.0,1.0,4.0,0.2,48.0,32.8,80.2,0.409,5.8,15.4,0.377,18.8,24.4,0.77,13.0,25.4,38.4,16.0,15.2,8.2,5.6,7.6,23.0,22.2,90.2,-7.4,10.0,Indiana Pacers
6,1610612747.0,Los Angeles Lakers,10.0,4.0,6.0,0.4,48.0,34.7,77.8,0.446,4.8,16.6,0.289,19.0,24.5,0.776,12.6,28.3,40.9,18.9,12.5,6.9,5.1,3.7,20.6,21.6,93.2,-1.3,10.0,Los Angeles Lakers
7,1610612763.0,Memphis Grizzlies,13.0,7.0,6.0,0.538,49.9,36.7,84.0,0.437,3.8,12.1,0.318,21.4,28.2,0.76,12.5,30.6,43.1,18.8,13.1,8.0,6.0,6.8,23.6,23.7,98.6,-0.7,10.0,Memphis Grizzlies
8,1610612748.0,Miami Heat,21.0,14.0,7.0,0.667,48.5,32.6,73.3,0.445,5.9,17.9,0.331,21.6,27.8,0.777,10.1,30.9,41.0,16.5,13.9,7.3,6.0,4.2,19.2,21.5,92.8,2.7,10.0,Miami Heat
9,1610612740.0,New Orleans Hornets,6.0,2.0,4.0,0.333,48.0,32.8,71.8,0.457,4.5,14.0,0.321,19.2,25.8,0.742,7.7,25.8,33.5,20.2,12.8,7.2,3.0,5.8,23.7,21.2,89.3,-7.2,10.0,New Orleans Hornets
10,1610612752.0,New York Knicks,4.0,0.0,4.0,0.0,48.0,32.0,83.0,0.386,8.3,23.8,0.347,18.5,24.8,0.747,14.5,26.0,40.5,16.8,15.3,6.5,6.8,5.0,18.8,21.0,90.8,-8.5,10.0,New York Knicks
11,1610612760.0,Oklahoma City Thunder,17.0,9.0,8.0,0.529,49.5,35.3,79.7,0.443,6.3,19.9,0.316,25.6,31.4,0.816,13.1,32.9,45.9,17.6,15.4,6.8,7.6,5.2,25.0,23.1,102.5,1.9,10.0,Oklahoma City Thunder
12,1610612753.0,Orlando Magic,6.0,2.0,4.0,0.333,48.0,31.0,75.8,0.409,6.2,23.5,0.262,20.5,27.8,0.737,11.8,30.5,42.3,14.5,12.8,6.5,4.0,3.8,21.5,24.2,88.7,1.8,10.0,Orlando Magic
13,1610612755.0,Philadelphia 76ers,5.0,1.0,4.0,0.2,48.0,33.8,81.6,0.414,6.4,16.4,0.39,12.6,17.4,0.724,10.6,30.0,40.6,20.4,10.6,6.4,3.6,6.2,20.4,14.8,86.6,-7.4,10.0,Philadelphia 76ers
14,1610612757.0,Portland Trail Blazers,6.0,2.0,4.0,0.333,48.0,33.2,73.2,0.453,5.0,16.7,0.3,16.8,21.5,0.783,9.2,28.5,37.7,17.0,11.5,5.7,5.2,3.7,20.8,19.5,88.2,-5.2,10.0,Portland Trail Blazers
15,1610612759.0,San Antonio Spurs,6.0,2.0,4.0,0.333,48.8,33.7,77.2,0.436,5.3,18.2,0.294,21.7,28.5,0.76,10.2,31.5,41.7,17.8,14.3,7.3,5.8,4.8,21.5,24.5,94.3,-3.2,10.0,San Antonio Spurs
0,1610612737.0,Atlanta Hawks,66.0,40.0,26.0,0.606,49.0,36.8,81.0,0.454,7.5,20.2,0.37,15.5,21.0,0.74,9.9,31.3,41.2,22.4,14.0,8.1,4.6,4.7,17.8,19.1,96.6,3.4,10.0,Atlanta Hawks
1,1610612738.0,Boston Celtics,66.0,39.0,27.0,0.591,48.3,35.5,77.1,0.46,5.5,15.0,0.367,15.4,19.8,0.778,7.7,31.1,38.8,23.6,14.8,7.5,5.5,4.6,19.9,18.4,91.8,2.5,10.0,Boston Celtics
2,1610612766.0,Charlotte Bobcats,66.0,7.0,59.0,0.106,48.2,33.2,80.2,0.414,4.0,13.5,0.295,16.5,22.2,0.746,10.3,28.7,39.0,20.1,14.5,6.0,5.5,5.7,18.9,20.3,87.0,-13.9,10.0,Charlotte Bobcats
3,1610612741.0,Chicago Bulls,66.0,50.0,16.0,0.758,48.3,37.4,82.8,0.452,6.3,16.9,0.375,15.2,21.1,0.722,13.9,32.8,46.7,23.1,14.0,6.9,5.9,5.2,17.3,17.7,96.3,8.2,10.0,Chicago Bulls
4,1610612739.0,Cleveland Cavaliers,66.0,21.0,45.0,0.318,48.4,34.3,81.2,0.422,6.7,19.3,0.346,17.8,24.9,0.716,12.7,29.5,42.3,19.8,15.4,7.1,4.0,6.2,20.0,20.9,93.0,-7.2,10.0,Cleveland Cavaliers
5,1610612742.0,Dallas Mavericks,66.0,36.0,30.0,0.545,48.7,36.3,82.0,0.443,7.5,22.2,0.339,15.6,20.2,0.771,10.1,32.7,42.8,20.9,14.0,8.6,5.1,4.0,18.6,18.4,95.8,1.0,10.0,Dallas Mavericks
6,1610612743.0,Denver Nuggets,66.0,38.0,28.0,0.576,48.6,39.0,81.9,0.476,6.6,19.9,0.332,19.6,26.7,0.735,11.2,31.9,43.1,24.0,15.4,8.2,5.0,6.7,19.7,22.0,104.1,2.9,10.0,Denver Nuggets
7,1610612765.0,Detroit Pistons,66.0,25.0,41.0,0.379,48.4,34.7,79.3,0.438,4.8,13.9,0.346,16.6,22.1,0.752,11.7,28.5,40.3,18.7,15.7,7.0,4.2,5.3,19.6,19.4,90.9,-4.8,10.0,Detroit Pistons
8,1610612744.0,Golden State Warriors,66.0,23.0,43.0,0.348,48.2,37.7,82.5,0.457,7.9,20.5,0.388,14.4,18.7,0.77,9.7,29.5,39.2,22.3,13.9,8.0,5.5,5.0,21.4,16.6,97.8,-3.4,10.0,Golden State Warriors
9,1610612745.0,Houston Rockets,66.0,34.0,32.0,0.515,48.7,37.7,84.0,0.449,7.2,20.2,0.359,15.4,19.7,0.782,11.7,30.5,42.2,21.3,14.5,7.5,4.8,5.2,20.4,18.4,98.1,0.2,10.0,Houston Rockets
10,1610612754.0,Indiana Pacers,66.0,42.0,24.0,0.636,48.5,35.7,81.4,0.438,5.9,16.1,0.368,20.4,26.1,0.782,12.5,31.4,43.9,18.6,14.0,7.9,5.4,6.0,21.7,21.6,97.7,3.3,10.0,Indiana Pacers
11,1610612746.0,Los Angeles Clippers,66.0,40.0,26.0,0.606,48.4,37.0,81.3,0.455,7.8,21.8,0.357,15.8,23.3,0.68,12.1,29.4,41.6,21.0,13.3,8.4,4.8,4.5,21.2,21.2,97.5,2.6,10.0,Los Angeles Clippers
12,1610612747.0,Los Angeles Lakers,66.0,41.0,25.0,0.621,48.7,36.8,80.6,0.457,5.5,16.8,0.326,18.2,24.1,0.756,12.1,34.1,46.2,22.5,15.1,5.9,5.3,4.6,16.8,20.2,97.3,1.4,10.0,Los Angeles Lakers
13,1610612763.0,Memphis Grizzlies,66.0,41.0,25.0,0.621,48.3,36.7,82.2,0.447,4.2,12.9,0.326,17.3,22.8,0.759,12.6,29.5,42.0,19.5,14.5,9.6,5.2,5.5,19.9,19.3,95.0,2.0,10.0,Memphis Grizzlies
14,1610612748.0,Miami Heat,66.0,46.0,20.0,0.697,48.6,37.1,79.0,0.469,5.6,15.6,0.359,18.8,24.2,0.775,10.4,31.2,41.6,20.0,15.2,8.9,5.4,4.2,19.4,20.5,98.5,6.0,10.0,Miami Heat
15,1610612749.0,Milwaukee Bucks,66.0,31.0,35.0,0.47,48.1,37.9,85.6,0.443,6.6,19.2,0.345,16.6,21.4,0.774,12.4,30.0,42.5,23.5,14.1,8.3,5.1,4.5,19.3,19.4,99.0,0.3,10.0,Milwaukee Bucks
16,1610612750.0,Minnesota Timberwolves,66.0,26.0,40.0,0.394,48.3,35.7,82.3,0.433,7.2,21.6,0.332,19.4,25.2,0.771,12.1,31.7,43.7,19.5,15.2,6.6,4.4,5.7,18.4,21.7,97.9,-2.2,10.0,Minnesota Timberwolves
17,1610612751.0,New Jersey Nets,66.0,22.0,44.0,0.333,48.2,34.3,80.6,0.425,7.7,22.4,0.342,16.9,21.7,0.777,11.9,28.5,40.3,19.9,15.1,7.5,3.9,5.0,19.2,19.3,93.1,-6.0,10.0,New Jersey Nets
18,1610612740.0,New Orleans Hornets,66.0,21.0,45.0,0.318,48.3,34.8,77.3,0.451,3.9,11.8,0.333,16.0,21.2,0.757,11.0,30.2,41.1,20.7,15.5,7.4,4.8,5.8,20.1,18.7,89.6,-3.8,10.0,New Orleans Hornets
19,1610612752.0,New York Knicks,66.0,36.0,30.0,0.545,48.3,35.8,80.8,0.443,7.8,23.3,0.336,18.3,24.8,0.741,11.3,30.5,41.7,20.1,16.0,9.4,4.2,5.1,21.1,21.8,97.8,3.2,10.0,New York Knicks
20,1610612760.0,Oklahoma City Thunder,66.0,47.0,19.0,0.712,48.5,37.3,79.2,0.471,7.2,20.0,0.358,21.3,26.4,0.806,11.0,32.7,43.7,18.5,16.3,7.5,8.2,4.9,20.5,20.0,103.1,6.1,10.0,Oklahoma City Thunder
21,1610612753.0,Orlando Magic,66.0,37.0,29.0,0.561,48.4,34.5,78.2,0.441,10.2,27.0,0.375,15.1,22.8,0.66,11.2,31.2,42.5,20.0,14.9,6.8,4.2,4.1,17.7,19.8,94.2,0.8,10.0,Orlando Magic
22,1610612755.0,Philadelphia 76ers,66.0,35.0,31.0,0.53,48.2,37.4,83.6,0.448,5.3,14.6,0.362,13.5,18.2,0.742,10.7,32.5,43.2,22.0,11.2,8.0,5.2,4.8,17.5,16.2,93.6,4.2,10.0,Philadelphia 76ers
23,1610612756.0,Phoenix Suns,66.0,33.0,33.0,0.5,48.0,37.8,82.5,0.458,6.7,19.6,0.343,16.0,21.2,0.757,10.9,30.8,41.7,22.5,14.1,6.5,5.5,4.4,18.7,19.6,98.4,-0.2,10.0,Phoenix Suns
24,1610612757.0,Portland Trail Blazers,66.0,28.0,38.0,0.424,48.4,36.4,82.1,0.443,7.2,20.9,0.346,17.2,21.6,0.796,11.1,29.5,40.7,20.4,14.2,8.0,4.9,4.8,19.0,19.8,97.2,-0.6,10.0,Portland Trail Blazers
25,1610612758.0,Sacramento Kings,66.0,22.0,44.0,0.333,48.2,37.7,86.5,0.436,6.2,19.7,0.316,17.1,23.2,0.736,13.4,29.5,42.9,19.3,14.4,8.5,4.9,6.4,19.5,19.9,98.8,-5.7,10.0,Sacramento Kings
26,1610612759.0,San Antonio Spurs,66.0,50.0,16.0,0.758,48.3,39.6,82.8,0.478,8.4,21.3,0.393,16.2,21.6,0.748,10.3,32.6,43.0,23.2,13.6,7.4,4.4,5.0,17.3,18.8,103.7,7.2,10.0,San Antonio Spurs
27,1610612761.0,Toronto Raptors,66.0,23.0,43.0,0.348,48.4,34.4,78.1,0.44,5.5,16.3,0.34,16.4,21.4,0.77,10.6,31.4,42.0,20.9,15.2,6.5,4.9,4.9,23.2,18.4,90.7,-3.3,10.0,Toronto Raptors
28,1610612762.0,Utah Jazz,66.0,36.0,30.0,0.545,49.0,38.2,83.8,0.456,4.1,12.8,0.323,19.1,25.3,0.754,13.0,31.1,44.2,21.8,14.2,8.3,5.8,5.7,21.8,20.7,99.7,0.6,10.0,Utah Jazz
29,1610612764.0,Washington Wizards,66.0,20.0,46.0,0.303,48.1,36.6,83.0,0.441,5.2,16.3,0.32,15.3,21.0,0.727,11.7,29.9,41.7,19.1,15.3,8.0,6.3,4.5,21.3,18.7,93.6,-4.8,10.0,Washington Wizards
0,1610612737.0,Atlanta Hawks,6.0,2.0,4.0,0.333,48.8,31.8,79.3,0.401,5.8,18.8,0.31,12.7,16.2,0.784,10.0,32.5,42.5,17.5,15.3,5.5,3.3,6.2,19.8,18.8,82.2,-4.7,10.0,Atlanta Hawks
1,1610612738.0,Boston Celtics,20.0,11.0,9.0,0.55,48.8,33.8,77.2,0.438,4.7,16.3,0.285,17.3,21.6,0.799,8.0,31.9,39.9,19.8,13.0,8.2,4.9,4.4,21.7,19.8,89.5,1.0,10.0,Boston Celtics
2,1610612741.0,Chicago Bulls,6.0,2.0,4.0,0.333,48.0,34.0,80.7,0.421,4.3,12.7,0.342,12.0,18.5,0.649,11.5,35.3,46.8,22.5,14.3,5.2,6.7,6.3,20.5,18.8,84.3,-1.7,10.0,Chicago Bulls
3,1610612742.0,Dallas Mavericks,4.0,0.0,4.0,0.0,48.0,31.5,78.0,0.404,8.0,21.5,0.372,22.3,26.8,0.832,10.5,30.0,40.5,15.5,14.5,8.0,3.5,7.3,20.8,24.3,93.3,-6.5,10.0,Dallas Mavericks
4,1610612743.0,Denver Nuggets,7.0,3.0,4.0,0.429,48.0,38.4,89.3,0.43,5.3,19.0,0.278,14.6,20.3,0.718,15.4,32.3,47.7,20.9,11.1,7.0,6.9,9.4,21.0,18.7,96.7,0.4,10.0,Denver Nuggets
5,1610612754.0,Indiana Pacers,11.0,6.0,5.0,0.545,48.5,33.7,79.5,0.424,5.7,17.9,0.32,17.7,23.0,0.771,12.4,31.6,44.0,16.3,15.1,6.9,5.5,5.5,22.0,20.4,90.9,1.4,10.0,Indiana Pacers
6,1610612746.0,Los Angeles Clippers,11.0,4.0,7.0,0.364,48.5,34.5,75.3,0.458,6.2,16.4,0.378,15.8,23.7,0.667,8.7,28.1,36.8,17.3,14.7,9.5,6.5,5.0,24.1,21.5,90.9,-4.6,10.0,Los Angeles Clippers
7,1610612747.0,Los Angeles Lakers,12.0,5.0,7.0,0.417,48.0,35.2,83.2,0.423,5.3,17.3,0.304,18.4,23.7,0.778,14.2,30.7,44.8,18.8,12.5,5.8,7.8,7.4,19.7,21.7,94.0,-4.2,10.0,Los Angeles Lakers
8,1610612763.0,Memphis Grizzlies,7.0,3.0,4.0,0.429,48.7,32.6,76.3,0.427,3.4,11.9,0.289,22.9,30.7,0.744,13.4,29.3,42.7,16.3,15.4,7.1,4.9,6.1,23.3,25.6,91.4,0.7,10.0,Memphis Grizzlies
9,1610612748.0,Miami Heat,23.0,16.0,7.0,0.696,48.4,35.0,76.0,0.46,6.8,19.7,0.347,20.6,27.7,0.744,10.2,30.3,40.4,17.5,13.0,7.3,5.0,3.8,20.6,23.9,97.3,7.1,10.0,Miami Heat
10,1610612752.0,New York Knicks,5.0,1.0,4.0,0.2,48.0,30.6,73.4,0.417,5.0,18.2,0.275,16.6,21.8,0.761,12.4,28.0,40.4,12.6,18.4,6.0,2.2,3.8,24.2,19.8,82.8,-14.0,10.0,New York Knicks
11,1610612760.0,Oklahoma City Thunder,20.0,13.0,7.0,0.65,48.0,37.2,80.0,0.465,6.8,19.2,0.355,20.1,24.5,0.82,9.3,30.5,39.8,18.0,11.6,8.7,6.9,4.1,22.4,20.9,101.3,4.0,10.0,Oklahoma City Thunder
12,1610612753.0,Orlando Magic,5.0,1.0,4.0,0.2,49.0,31.0,77.8,0.398,8.4,24.6,0.341,13.4,19.0,0.705,9.8,28.6,38.4,17.2,14.0,6.0,4.4,6.2,19.0,19.0,83.8,-10.8,10.0,Orlando Magic
13,1610612755.0,Philadelphia 76ers,13.0,7.0,6.0,0.538,48.0,32.1,78.1,0.411,4.0,13.2,0.304,17.5,24.4,0.719,10.8,31.0,41.8,18.2,11.5,7.6,5.3,6.0,18.7,21.0,85.7,-1.2,10.0,Philadelphia 76ers
14,1610612759.0,San Antonio Spurs,14.0,10.0,4.0,0.714,48.0,37.9,78.9,0.481,9.4,22.6,0.416,16.7,22.9,0.731,8.6,32.0,40.6,22.9,14.3,6.5,4.6,7.0,20.4,20.9,102.0,5.9,10.0,San Antonio Spurs
15,1610612762.0,Utah Jazz,4.0,0.0,4.0,0.0,48.0,32.8,85.8,0.382,2.3,11.3,0.2,18.5,26.3,0.705,16.0,32.5,48.5,16.8,13.5,6.5,6.8,5.5,20.3,19.8,86.3,-16.0,10.0,Utah Jazz
0,1610612737.0,Atlanta Hawks,82.0,44.0,38.0,0.537,48.4,37.6,81.0,0.464,8.6,23.2,0.371,14.1,19.7,0.715,9.2,31.6,40.9,24.5,14.9,8.1,4.5,4.3,18.0,18.8,98.0,0.4,10.0,Atlanta Hawks
1,1610612738.0,Boston Celtics,81.0,41.0,40.0,0.506,49.0,37.0,79.7,0.465,6.1,17.2,0.358,16.3,21.0,0.776,8.1,31.3,39.3,22.8,14.6,8.2,4.5,4.7,21.2,19.4,96.5,-0.2,10.0,Boston Celtics
2,1610612751.0,Brooklyn Nets,82.0,49.0,33.0,0.598,48.4,35.9,79.8,0.45,7.7,21.5,0.357,17.5,23.9,0.731,12.8,30.0,42.8,20.3,14.7,7.3,4.8,4.8,18.3,21.4,96.9,1.8,10.0,Brooklyn Nets
3,1610612766.0,Charlotte Bobcats,82.0,21.0,61.0,0.256,48.3,34.4,81.1,0.425,5.7,17.1,0.335,18.9,25.1,0.75,11.2,29.1,40.3,19.4,14.1,7.2,5.8,6.9,19.0,21.3,93.4,-9.2,10.0,Charlotte Bobcats
4,1610612741.0,Chicago Bulls,82.0,45.0,37.0,0.549,48.4,35.7,81.7,0.437,5.4,15.4,0.353,16.4,21.2,0.773,12.5,30.7,43.2,23.0,14.3,7.2,5.1,5.8,19.7,19.6,93.2,0.3,10.0,Chicago Bulls
