SEASON_ID,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PTS,PLUS_MINUS,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE
41996,1610612737,Atlanta Hawks,82,56,26,0.683,49.7,34.3,76.9,0.446,8.0,22.4,0.36,18.2,23.8,0.763,12.5,28.7,41.1,19.0,15.0,8.5,5.2,4.0,18.4,94.8,5.4,105.4,98.9,6.5,0.554,1.27,15.6,0.315,0.692,0.508,0.167,0.498,0.542,87.04,0.539
41996,1610612738,Boston Celtics,82,15,67,0.183,50.1,37.4,85.0,0.44,5.7,16.2,0.351,20.1,26.8,0.75,13.3,26.7,40.0,21.9,16.4,9.9,3.8,6.8,21.7,100.6,-7.3,100.8,108.8,-8.0,0.584,1.34,16.2,0.294,0.685,0.475,0.164,0.474,0.52,95.24,0.434
41996,1610612766,Charlotte Hornets,82,54,28,0.659,49.8,36.4,77.3,0.471,7.2,16.9,0.428,18.8,24.2,0.777,11.1,28.0,39.1,24.6,14.7,7.3,4.3,4.1,19.9,98.9,1.9,108.0,105.6,2.4,0.676,1.68,19.4,0.287,0.681,0.49,0.16,0.518,0.562,88.34,0.528
41996,1610612741,Chicago Bulls,82,69,13,0.841,49.6,40.0,84.4,0.473,6.4,17.1,0.373,16.8,22.5,0.747,15.1,30.0,45.1,26.1,13.5,8.7,4.0,3.5,18.4,103.1,10.8,111.1,99.2,12.0,0.654,1.93,19.5,0.359,0.693,0.529,0.146,0.511,0.547,89.94,0.586
41996,1610612739,Cleveland Cavaliers,82,42,40,0.512,50.2,33.0,72.8,0.453,5.9,15.7,0.376,15.6,21.6,0.723,11.1,26.3,37.4,20.9,14.5,8.0,3.8,4.3,21.1,87.5,1.8,102.0,99.4,2.6,0.634,1.44,17.8,0.294,0.719,0.503,0.169,0.493,0.531,82.21,0.512
41996,1610612742,Dallas Mavericks,82,24,58,0.293,49.9,34.3,78.7,0.436,5.2,16.0,0.326,16.8,23.4,0.717,12.7,27.6,40.3,20.3,16.1,8.0,4.3,5.3,20.5,90.6,-6.4,98.0,105.7,-7.7,0.591,1.26,16.2,0.3,0.673,0.484,0.175,0.469,0.509,88.6,0.449
41996,1610612743,Denver Nuggets,82,21,61,0.256,50.2,35.8,81.5,0.439,7.8,20.9,0.372,18.5,24.3,0.761,12.1,29.9,42.0,23.0,16.6,6.1,5.9,5.5,20.4,97.8,-6.3,101.2,108.2,-7.0,0.644,1.39,17.5,0.288,0.693,0.493,0.171,0.486,0.53,92.21,0.461
41996,1610612765,Detroit Pistons,82,54,28,0.659,49.9,34.5,74.3,0.464,7.1,18.3,0.388,18.1,24.3,0.745,10.5,27.9,38.4,19.0,12.7,7.7,3.5,3.4,18.6,94.2,5.2,107.9,101.3,6.6,0.55,1.49,16.2,0.275,0.704,0.494,0.146,0.512,0.554,84.2,0.53
41996,1610612744,Golden State Warriors,82,30,52,0.366,50.1,36.5,80.1,0.456,5.9,16.6,0.353,20.7,26.6,0.778,13.2,27.5,40.8,22.2,17.2,7.5,4.4,4.8,20.2,99.6,-4.7,104.1,108.9,-4.8,0.608,1.29,16.9,0.323,0.675,0.499,0.18,0.493,0.543,91.76,0.464
41996,1610612745,Houston Rockets,82,57,25,0.695,49.9,37.0,79.1,0.468,8.2,22.4,0.365,18.3,24.3,0.755,11.3,31.3,42.6,24.5,16.6,8.4,4.2,4.5,18.4,100.6,4.5,105.8,101.4,4.4,0.663,1.47,18.7,0.284,0.714,0.51,0.175,0.52,0.56,91.39,0.536
41996,1610612754,Indiana Pacers,82,39,43,0.476,50.4,34.8,76.3,0.456,5.2,13.8,0.381,20.6,28.5,0.722,12.5,29.1,41.7,21.3,16.3,7.1,4.8,5.1,22.1,95.4,1.0,103.0,101.8,1.2,0.614,1.31,16.9,0.313,0.704,0.512,0.176,0.49,0.537,88.24,0.504
41996,1610612746,Los Angeles Clippers,82,36,46,0.439,50.3,36.5,81.7,0.446,5.8,16.3,0.354,18.5,25.3,0.731,13.3,27.3,40.7,20.3,16.0,8.9,5.4,5.1,22.7,97.2,-2.4,101.8,104.9,-3.1,0.556,1.27,15.7,0.308,0.681,0.488,0.167,0.482,0.524,90.83,0.475
41996,1610612747,Los Angeles Lakers,82,56,26,0.683,50.3,36.8,81.0,0.454,6.7,18.3,0.367,19.7,28.4,0.692,13.3,29.4,42.8,22.5,14.9,9.0,7.0,4.7,20.7,100.0,4.3,105.2,100.8,4.3,0.611,1.51,17.2,0.316,0.685,0.502,0.157,0.496,0.535,90.74,0.53
41996,1610612748,Miami Heat,82,61,21,0.744,50.0,34.4,76.0,0.453,8.3,22.7,0.364,17.7,24.7,0.719,11.7,29.3,41.0,21.2,15.9,7.9,5.4,4.8,21.2,94.8,5.5,104.0,97.9,6.1,0.615,1.33,17.1,0.292,0.706,0.503,0.175,0.507,0.546,87.52,0.536
41996,1610612749,Milwaukee Bucks,82,33,49,0.402,49.7,36.2,76.9,0.471,4.0,11.2,0.352,19.0,25.7,0.741,11.6,27.6,39.2,19.6,15.7,7.7,4.2,4.8,21.6,95.3,-1.9,103.4,105.6,-2.2,0.543,1.25,15.9,0.297,0.699,0.499,0.17,0.496,0.541,88.9,0.477
41996,1610612750,Minnesota Timberwolves,82,40,42,0.488,49.8,35.8,78.5,0.456,4.5,13.3,0.34,20.0,26.6,0.751,11.7,28.1,39.7,22.9,15.2,7.5,6.8,5.4,20.7,96.1,-1.5,102.6,103.7,-1.1,0.638,1.51,17.8,0.288,0.683,0.487,0.162,0.485,0.533,90.39,0.501
41996,1610612751,New Jersey Nets,82,26,56,0.317,49.7,36.5,86.5,0.422,5.9,16.7,0.353,18.3,24.8,0.74,17.2,29.0,46.2,21.0,15.7,8.3,5.9,6.3,21.2,97.2,-4.6,101.4,106.5,-5.1,0.576,1.34,15.7,0.364,0.69,0.518,0.164,0.456,0.499,92.4,0.457
41996,1610612752,New York Knicks,82,57,25,0.695,50.3,35.1,75.9,0.463,5.7,15.8,0.363,19.3,25.8,0.748,11.9,30.7,42.5,22.1,17.8,7.7,4.6,3.6,22.7,95.4,3.1,102.2,97.6,4.6,0.628,1.24,17.3,0.305,0.734,0.527,0.191,0.501,0.546,89.56,0.537
41996,1610612753,Orlando Magic,82,45,37,0.549,49.9,34.6,79.2,0.437,6.9,20.3,0.341,18.0,24.1,0.746,13.1,27.1,40.1,20.6,15.2,8.5,4.4,5.1,19.1,94.1,-0.4,102.3,103.3,-1.0,0.595,1.35,16.4,0.309,0.673,0.486,0.166,0.481,0.524,88.34,0.486
41996,1610612755,Philadelphia 76ers,82,22,60,0.268,49.7,36.6,83.5,0.438,5.3,16.5,0.319,21.7,29.9,0.725,15.5,28.7,44.2,20.7,17.5,8.3,4.8,6.0,19.9,100.2,-6.5,101.4,108.4,-6.9,0.564,1.18,15.3,0.341,0.665,0.499,0.177,0.47,0.518,95.34,0.453
41996,1610612756,Phoenix Suns,82,40,42,0.488,49.9,38.3,81.8,0.469,6.4,17.4,0.369,19.7,25.9,0.761,11.2,29.0,40.1,25.2,14.4,8.1,3.9,4.5,19.9,102.8,0.7,106.7,105.5,1.2,0.658,1.75,19.0,0.271,0.694,0.484,0.149,0.508,0.552,92.97,0.509
41996,1610612757,Portland Trail Blazers,82,49,33,0.598,50.1,36.6,78.8,0.464,6.1,17.1,0.358,19.7,27.6,0.713,12.9,30.4,43.3,20.8,16.5,7.8,5.3,5.2,21.5,99.0,4.2,104.6,100.5,4.1,0.57,1.26,16.2,0.325,0.724,0.53,0.175,0.503,0.544,90.46,0.527
41996,1610612758,Sacramento Kings,82,34,48,0.415,50.0,36.6,80.6,0.454,5.0,12.9,0.391,18.2,25.2,0.723,13.4,28.1,41.5,21.9,16.2,7.2,4.4,5.2,22.8,96.4,-3.4,102.0,105.7,-3.7,0.6,1.35,16.9,0.32,0.685,0.5,0.172,0.485,0.526,90.7,0.471
41996,1610612759,San Antonio Spurs,82,20,62,0.244,49.7,34.5,77.9,0.442,4.6,14.4,0.32,16.9,23.5,0.719,13.4,26.0,39.4,20.3,15.2,7.9,5.3,5.5,19.9,90.4,-7.9,100.5,108.8,-8.3,0.588,1.34,16.4,0.324,0.67,0.491,0.168,0.472,0.512,87.13,0.44
41996,1610612760,Seattle SuperSonics,82,57,25,0.695,49.9,36.5,78.2,0.467,6.8,19.3,0.353,21.0,28.0,0.752,12.3,27.7,40.0,23.5,15.0,11.0,4.7,5.2,20.7,100.9,7.7,108.2,99.5,8.7,0.644,1.57,18.2,0.309,0.691,0.501,0.161,0.51,0.557,89.82,0.562
41996,1610612761,Toronto Raptors,82,30,52,0.366,49.9,35.3,80.9,0.437,7.2,19.8,0.363,17.6,24.5,0.72,13.8,27.5,41.3,20.9,16.4,8.8,6.3,5.4,22.0,95.5,-3.1,101.3,105.1,-3.7,0.592,1.27,16.2,0.325,0.686,0.5,0.174,0.481,0.521,90.46,0.467
41996,1610612762,Utah Jazz,82,64,18,0.78,50.3,38.2,75.8,0.504,4.1,11.0,0.37,22.7,29.5,0.769,10.8,29.4,40.2,26.8,15.4,9.1,5.1,4.5,22.6,103.1,8.8,110.5,101.6,9.0,0.702,1.75,20.5,0.297,0.716,0.519,0.165,0.531,0.581,88.86,0.59
41996,1610612763,Vancouver Grizzlies,82,14,68,0.171,49.7,34.4,78.7,0.437,5.4,15.5,0.349,15.0,21.1,0.709,12.5,26.3,38.8,22.7,15.9,8.0,5.7,5.6,20.0,89.2,-10.2,97.6,108.9,-11.3,0.661,1.43,17.9,0.297,0.641,0.467,0.174,0.471,0.507,88.23,0.433
41996,1610612764,Washington Bullets,82,44,38,0.537,50.0,39.1,81.4,0.48,4.0,12.2,0.331,17.1,24.1,0.707,12.3,29.5,41.8,23.4,15.7,8.7,4.9,4.1,20.7,99.4,1.6,104.1,102.0,2.1,0.599,1.49,17.9,0.302,0.703,0.505,0.165,0.505,0.54,91.79,0.525
41997,1610612737,Atlanta Hawks,82,50,32,0.61,48.5,35.2,77.5,0.455,4.1,12.4,0.332,21.3,28.2,0.756,13.5,29.5,43.0,19.1,14.8,7.9,6.0,4.5,20.4,95.9,3.5,105.1,100.8,4.3,0.543,1.29,15.5,0.339,0.691,0.521,0.162,0.481,0.533,90.49,0.532
41997,1610612738,Boston Celtics,82,36,46,0.439,48.1,36.7,84.6,0.434,5.1,15.2,0.332,17.4,24.0,0.726,14.6,24.9,39.5,22.1,16.2,12.0,4.5,5.0,26.8,95.9,-2.6,99.1,102.6,-3.5,0.603,1.37,16.6,0.328,0.668,0.484,0.168,0.464,0.504,96.11,0.457
41997,1610612766,Charlotte Hornets,82,51,31,0.622,48.2,36.2,77.4,0.468,4.2,11.0,0.383,20.0,26.7,0.751,12.0,28.5,40.6,23.7,15.2,8.4,3.8,4.5,21.4,96.6,2.0,104.7,102.7,2.0,0.654,1.56,18.5,0.304,0.708,0.508,0.165,0.495,0.542,91.75,0.526
41997,1610612741,Chicago Bulls,82,62,20,0.756,48.4,37.4,82.9,0.451,3.8,11.7,0.323,18.2,24.5,0.743,15.2,29.7,44.9,23.8,14.4,8.5,4.3,4.3,20.6,96.7,7.1,104.1,96.7,7.3,0.637,1.66,18.0,0.357,0.706,0.531,0.155,0.473,0.516,91.96,0.56
41997,1610612739,Cleveland Cavaliers,82,47,35,0.573,48.4,34.4,75.7,0.454,3.6,9.8,0.372,20.2,26.7,0.756,11.6,28.4,40.1,23.1,17.3,9.9,5.1,5.5,23.6,92.5,2.7,99.3,96.0,3.3,0.672,1.33,18.1,0.3,0.711,0.508,0.186,0.478,0.529,92.61,0.528
41997,1610612742,Dallas Mavericks,82,20,62,0.244,48.6,35.1,82.4,0.427,5.1,14.4,0.357,16.0,21.2,0.753,12.3,27.8,40.1,18.7,14.4,7.9,5.7,4.6,20.0,91.4,-6.1,97.4,104.4,-7.0,0.533,1.3,15.0,0.276,0.651,0.46,0.154,0.458,0.498,92.47,0.446
41997,1610612743,Denver Nuggets,82,11,71,0.134,48.1,32.6,78.2,0.418,3.5,10.9,0.323,20.2,26.2,0.772,12.7,26.3,39.0,18.9,16.0,8.1,4.8,6.5,23.6,89.0,-11.8,95.7,109.1,-13.4,0.578,1.18,15.1,0.302,0.663,0.478,0.172,0.44,0.496,92.49,0.407
41997,1610612765,Detroit Pistons,82,37,45,0.451,48.7,34.9,77.7,0.449,3.6,11.4,0.312,20.8,27.9,0.745,12.7,28.5,41.2,19.5,14.6,8.3,4.2,4.7,21.9,94.2,1.6,102.5,100.4,2.1,0.558,1.33,15.7,0.309,0.702,0.504,0.159,0.472,0.523,90.7,0.505
41997,1610612744,Golden State Warriors,82,19,63,0.232,48.4,34.7,83.9,0.413,2.3,8.5,0.272,16.6,23.3,0.71,15.7,30.2,45.9,20.8,16.7,7.6,5.5,5.8,22.7,88.3,-9.1,92.7,102.8,-10.1,0.6,1.25,15.8,0.337,0.686,0.506,0.175,0.427,0.468,94.24,0.423
41997,1610612745,Houston Rockets,82,41,41,0.5,48.4,35.9,79.4,0.452,7.0,20.4,0.343,19.9,25.9,0.771,12.0,28.7,40.7,21.9,15.8,8.4,3.6,4.5,20.2,98.8,-0.8,104.4,105.6,-1.2,0.611,1.39,17.1,0.298,0.693,0.498,0.167,0.496,0.544,93.65,0.49
41997,1610612754,Indiana Pacers,82,58,24,0.707,48.4,35.6,75.9,0.469,4.9,12.5,0.39,19.9,26.0,0.764,10.7,28.6,39.3,23.0,14.2,7.9,4.5,4.5,22.7,96.0,6.1,105.6,98.4,7.2,0.647,1.62,18.5,0.279,0.678,0.489,0.157,0.502,0.55,90.5,0.553
41997,1610612746,Los Angeles Clippers,82,17,65,0.207,48.2,35.7,81.6,0.438,6.4,17.9,0.358,18.0,25.0,0.723,12.7,27.8,40.4,18.7,16.1,7.6,5.6,5.0,22.3,95.9,-7.4,99.9,108.3,-8.4,0.523,1.16,14.7,0.296,0.661,0.477,0.168,0.477,0.518,95.2,0.437
41997,1610612747,Los Angeles Lakers,82,61,21,0.744,48.4,38.4,79.7,0.481,6.1,17.3,0.351,22.7,33.4,0.679,13.2,30.1,43.3,24.5,15.3,9.0,6.8,5.2,22.7,105.5,7.7,109.2,100.7,8.5,0.639,1.6,18.3,0.316,0.688,0.506,0.159,0.519,0.559,96.11,0.558
41997,1610612748,Miami Heat,82,55,27,0.671,48.2,34.8,77.2,0.45,6.7,18.8,0.355,18.8,25.4,0.739,12.5,29.5,42.0,21.4,15.0,8.1,5.2,4.5,24.2,95.0,4.9,104.6,98.7,5.9,0.617,1.43,17.2,0.315,0.696,0.512,0.165,0.494,0.538,90.62,0.535
41997,1610612749,Milwaukee Bucks,82,36,46,0.439,48.6,35.6,78.0,0.456,3.0,8.6,0.354,20.3,26.4,0.767,12.6,27.3,39.9,20.1,16.9,8.9,4.4,4.9,23.4,94.5,-1.9,100.6,102.4,-1.8,0.565,1.19,15.9,0.314,0.691,0.501,0.18,0.475,0.527,92.84,0.483
41997,1610612750,Minnesota Timberwolves,82,45,37,0.549,48.7,38.5,83.5,0.461,3.7,10.6,0.347,20.4,27.5,0.743,13.0,29.6,42.6,25.2,13.9,7.8,5.2,5.0,22.9,101.1,0.7,104.8,103.6,1.2,0.655,1.82,18.7,0.306,0.685,0.498,0.144,0.483,0.529,95.4,0.515
41997,1610612751,New Jersey Nets,82,43,39,0.524,48.5,37.3,84.5,0.441,3.8,11.4,0.331,21.3,28.7,0.744,16.4,26.1,42.5,20.5,14.4,9.5,3.8,6.3,23.4,99.6,1.6,104.8,103.3,1.4,0.552,1.43,15.6,0.367,0.664,0.506,0.151,0.463,0.513,94.05,0.497
41997,1610612752,New York Knicks,82,43,39,0.524,48.4,34.9,78.1,0.447,4.7,13.9,0.335,17.1,22.1,0.772,11.9,29.7,41.6,21.8,15.2,7.7,3.4,3.8,23.7,91.5,2.5,100.4,97.1,3.3,0.624,1.43,17.4,0.295,0.74,0.516,0.167,0.476,0.521,90.79,0.517
41997,1610612753,Orlando Magic,82,41,41,0.5,48.4,33.8,78.7,0.429,3.6,11.1,0.323,18.9,26.1,0.726,14.4,26.9,41.2,20.7,15.3,7.9,5.4,4.7,19.7,90.1,-1.1,98.8,100.9,-2.1,0.611,1.35,16.4,0.342,0.669,0.502,0.168,0.452,0.499,89.99,0.489
41997,1610612755,Philadelphia 76ers,82,31,51,0.378,48.2,34.6,78.1,0.443,3.0,9.9,0.3,21.1,28.7,0.737,13.7,28.0,41.7,21.1,16.5,8.9,6.0,6.2,22.9,93.3,-2.4,99.7,102.7,-3.0,0.609,1.28,16.4,0.325,0.673,0.497,0.177,0.462,0.514,93.02,0.478
41997,1610612756,Phoenix Suns,82,56,26,0.683,48.7,38.3,81.8,0.468,5.3,14.8,0.356,17.8,23.8,0.749,12.1,29.9,42.0,25.9,15.1,9.2,5.2,3.9,21.5,99.6,5.2,104.5,98.8,5.7,0.677,1.72,19.4,0.297,0.7,0.504,0.158,0.5,0.54,93.95,0.547
41997,1610612757,Portland Trail Blazers,82,46,36,0.561,48.4,35.2,78.0,0.451,4.0,12.8,0.309,20.0,27.1,0.737,13.2,30.8,44.0,21.5,16.9,7.1,5.7,5.4,22.7,94.3,1.4,100.8,99.5,1.3,0.612,1.28,16.8,0.33,0.714,0.529,0.18,0.476,0.524,92.79,0.512
41997,1610612758,Sacramento Kings,82,27,55,0.329,48.1,36.1,81.5,0.442,3.5,9.8,0.351,17.6,25.6,0.687,13.3,28.1,41.4,22.4,15.5,7.3,5.1,5.7,22.1,93.1,-5.6,98.1,103.8,-5.7,0.621,1.44,17.1,0.302,0.666,0.479,0.163,0.464,0.502,94.77,0.458
41997,1610612759,San Antonio Spurs,82,56,26,0.683,48.4,35.3,75.5,0.468,3.7,10.5,0.35,18.2,26.4,0.688,12.0,32.2,44.2,22.4,16.1,6.3,6.9,4.6,21.1,92.5,4.0,101.5,96.2,5.3,0.635,1.4,17.9,0.306,0.722,0.527,0.176,0.493,0.531,90.88,0.551
41997,1610612760,Seattle SuperSonics,82,61,21,0.744,48.2,37.2,78.7,0.472,7.6,19.1,0.395,18.5,25.7,0.721,11.4,27.1,38.5,24.2,14.0,9.8,4.6,4.9,22.0,100.5,7.2,108.5,100.4,8.1,0.651,1.73,18.9,0.287,0.661,0.477,0.151,0.521,0.558,92.45,0.544
41997,1610612761,Toronto Raptors,82,16,66,0.195,48.6,36.1,83.1,0.435,4.5,13.2,0.342,18.0,25.1,0.718,14.5,26.2,40.7,21.3,16.7,9.4,8.1,6.3,22.6,94.9,-9.3,98.5,107.7,-9.2,0.589,1.27,16.1,0.321,0.629,0.469,0.173,0.462,0.504,95.35,0.431
41997,1610612762,Utah Jazz,82,62,20,0.756,48.2,36.5,74.5,0.49,3.0,8.2,0.372,24.9,32.2,0.773,11.7,29.3,41.1,25.2,15.4,7.9,5.0,5.2,23.9,101.0,6.5,109.3,102.3,7.0,0.692,1.64,19.5,0.323,0.71,0.529,0.166,0.51,0.569,91.86,0.571
41997,1610612763,Vancouver Grizzlies,82,19,63,0.232,48.4,36.7,80.1,0.458,4.0,11.0,0.362,19.3,26.2,0.739,13.2,28.2,41.4,23.9,17.1,7.5,4.3,6.6,22.1,96.6,-7.3,101.1,109.3,-8.2,0.652,1.4,18.0,0.314,0.669,0.492,0.179,0.482,0.527,94.6,0.452
41997,1610612764,Washington Wizards,82,42,40,0.512,48.3,37.6,83.1,0.452,3.9,11.5,0.339,18.2,26.3,0.691,13.7,28.5,42.2,23.2,14.1,8.4,4.6,4.5,22.4,97.2,0.6,102.2,101.6,0.6,0.617,1.64,17.6,0.312,0.695,0.497,0.148,0.476,0.513,94.46,0.507
41998,1610612737,Atlanta Hawks,50,31,19,0.62,48.3,30.8,75.2,0.409,3.9,12.9,0.306,20.8,28.4,0.731,13.5,30.0,43.5,15.6,14.9,6.9,5.2,4.9,19.7,86.3,2.9,96.9,93.9,3.0,0.507,1.05,13.2,0.33,0.721,0.527,0.167,0.436,0.492,88.4,0.525
41998,1610612738,Boston Celtics,50,19,31,0.38,48.6,36.3,83.3,0.436,5.5,15.2,0.36,14.9,21.5,0.692,13.6,29.2,42.8,21.5,16.1,9.1,5.1,5.1,23.9,93.0,-1.9,97.6,99.7,-2.1,0.591,1.33,16.5,0.306,0.694,0.494,0.169,0.469,0.501,94.05,0.473
41998,1610612766,Charlotte Hornets,50,26,24,0.52,48.6,33.4,74.4,0.449,5.4,14.7,0.365,20.7,27.7,0.747,9.6,29.9,39.5,22.2,15.9,8.9,4.9,4.6,22.0,92.9,-0.1,100.0,99.2,0.8,0.664,1.39,17.8,0.244,0.695,0.479,0.171,0.485,0.537,92.12,0.511
41998,1610612741,Chicago Bulls,50,13,37,0.26,48.3,30.8,76.7,0.401,3.5,12.2,0.29,16.8,23.7,0.709,11.5,27.9,39.3,20.3,15.5,8.7,3.4,5.7,22.2,81.9,-9.5,89.8,100.1,-10.2,0.661,1.31,16.5,0.268,0.717,0.481,0.17,0.424,0.47,90.69,0.42
41998,1610612739,Cleveland Cavaliers,50,22,28,0.44,48.2,31.2,71.2,0.439,3.6,10.7,0.341,20.3,27.1,0.749,9.4,26.3,35.8,21.9,15.7,9.0,4.1,5.6,24.2,86.4,-1.7,96.7,98.5,-1.9,0.7,1.39,18.1,0.251,0.69,0.473,0.176,0.464,0.52,89.07,0.493
41998,1610612742,Dallas Mavericks,50,19,31,0.38,48.3,35.0,80.6,0.434,4.0,11.9,0.339,17.6,24.2,0.728,12.9,29.6,42.5,18.4,13.8,7.0,5.8,4.9,21.3,91.6,-2.4,99.3,102.2,-2.9,0.527,1.33,14.9,0.298,0.691,0.493,0.15,0.459,0.502,91.57,0.474
41998,1610612743,Denver Nuggets,50,14,36,0.28,48.1,33.6,79.8,0.421,6.0,18.4,0.328,20.2,26.5,0.762,12.9,27.8,40.8,19.4,14.8,7.5,5.5,5.5,22.9,93.5,-6.6,100.2,106.8,-6.5,0.576,1.31,15.4,0.301,0.692,0.49,0.158,0.459,0.511,93.32,0.442
41998,1610612765,Detroit Pistons,50,29,21,0.58,48.2,33.2,74.3,0.447,5.0,13.6,0.365,19.0,25.7,0.74,12.1,28.2,40.3,20.2,15.8,8.9,4.2,4.5,22.8,90.4,3.4,101.2,97.9,3.3,0.608,1.28,16.6,0.305,0.72,0.512,0.177,0.48,0.528,88.7,0.515
41998,1610612744,Golden State Warriors,50,21,29,0.42,48.5,34.6,83.5,0.415,3.2,11.3,0.287,15.9,23.5,0.676,16.3,31.2,47.5,20.7,15.4,8.3,4.4,6.1,25.4,88.3,-2.5,95.1,98.7,-3.6,0.599,1.35,16.0,0.352,0.704,0.524,0.165,0.434,0.471,91.47,0.466
41998,1610612745,Houston Rockets,50,31,19,0.62,48.3,35.1,76.0,0.462,6.7,18.3,0.368,17.3,23.7,0.729,10.7,30.8,41.5,21.2,16.2,7.7,5.2,4.9,19.2,94.2,2.3,102.5,100.1,2.4,0.603,1.3,17.1,0.278,0.699,0.503,0.177,0.506,0.545,91.31,0.523
41998,1610612754,Indiana Pacers,50,33,17,0.66,48.4,34.6,77.3,0.448,5.9,16.0,0.368,19.5,24.6,0.796,11.5,29.0,40.5,20.1,13.0,6.3,4.5,4.8,21.6,94.7,3.7,105.6,101.0,4.6,0.581,1.55,16.6,0.287,0.699,0.497,0.145,0.486,0.537,89.08,0.526
41998,1610612746,Los Angeles Clippers,50,9,41,0.18,48.5,34.2,80.1,0.427,4.3,13.4,0.32,17.7,24.5,0.721,13.3,25.9,39.2,16.4,15.9,8.5,4.7,5.8,24.5,90.4,-8.8,96.6,107.0,-10.4,0.479,1.03,13.3,0.306,0.669,0.477,0.17,0.454,0.497,92.17,0.402
41998,1610612747,Los Angeles Lakers,50,31,19,0.62,48.2,36.8,78.7,0.468,4.8,13.7,0.352,20.5,30.1,0.683,12.3,29.6,42.0,21.9,15.1,7.8,5.7,3.9,24.6,99.0,3.0,104.6,101.2,3.3,0.595,1.45,17.0,0.305,0.702,0.508,0.159,0.498,0.538,94.34,0.527
41998,1610612748,Miami Heat,50,33,17,0.66,48.1,32.3,71.3,0.453,5.8,16.1,0.359,18.6,25.2,0.735,10.1,30.2,40.3,20.4,14.9,6.5,6.1,3.8,20.7,89.0,5.0,102.0,96.0,6.0,0.631,1.37,17.3,0.273,0.71,0.507,0.171,0.494,0.54,87.2,0.56
41998,1610612749,Milwaukee Bucks,50,28,22,0.56,48.2,35.1,76.4,0.459,4.6,12.4,0.373,16.9,23.1,0.733,11.4,27.4,38.8,20.6,14.4,8.8,4.0,3.9,22.8,91.7,1.7,102.4,99.5,2.9,0.588,1.43,17.0,0.29,0.676,0.486,0.161,0.489,0.53,89.59,0.512
41998,1610612750,Minnesota Timberwolves,50,25,25,0.5,48.1,36.8,86.5,0.425,2.4,8.2,0.298,17.0,22.9,0.743,15.1,27.8,42.9,24.4,12.8,8.5,5.4,5.2,23.7,92.9,0.4,98.5,98.2,0.4,0.663,1.9,18.2,0.325,0.702,0.499,0.136,0.439,0.481,94.12,0.493
41998,1610612751,New Jersey Nets,50,16,34,0.32,48.2,33.8,83.2,0.406,4.5,13.6,0.331,19.2,25.0,0.769,14.3,28.7,43.0,18.4,15.0,9.8,5.5,6.5,22.6,91.3,-3.8,96.3,100.6,-4.4,0.546,1.23,14.4,0.311,0.697,0.494,0.158,0.434,0.485,94.34,0.466
41998,1610612752,New York Knicks,50,27,23,0.54,48.4,32.2,74.1,0.435,4.2,11.8,0.353,17.8,24.4,0.732,11.0,30.2,41.2,19.3,16.1,7.9,5.2,4.3,22.8,86.4,1.0,96.2,94.3,1.9,0.598,1.2,16.0,0.279,0.71,0.502,0.179,0.463,0.509,89.46,0.515
41998,1610612753,Orlando Magic,50,33,17,0.66,48.2,33.7,78.9,0.428,4.5,13.5,0.33,17.5,25.0,0.7,13.8,28.9,42.7,21.3,16.4,9.9,4.3,4.8,18.7,89.5,2.6,96.7,95.3,1.4,0.632,1.3,16.7,0.326,0.708,0.514,0.177,0.456,0.498,91.45,0.519
41998,1610612755,Philadelphia 76ers,50,28,22,0.56,48.6,33.1,77.7,0.426,2.0,7.4,0.264,21.5,29.7,0.722,14.6,28.6,43.1,18.7,16.4,10.8,5.4,5.3,23.0,89.7,2.1,96.8,94.6,2.2,0.564,1.14,14.8,0.342,0.698,0.516,0.178,0.439,0.494,91.43,0.518
41998,1610612756,Phoenix Suns,50,27,23,0.54,48.2,35.9,80.1,0.449,5.2,14.0,0.372,18.5,24.3,0.76,12.0,28.4,40.3,25.0,13.6,8.9,4.0,4.1,20.4,95.6,2.3,103.4,99.9,3.5,0.695,1.83,19.3,0.284,0.698,0.487,0.147,0.481,0.526,92.56,0.529
41998,1610612757,Portland Trail Blazers,50,35,15,0.7,48.7,34.9,79.1,0.442,4.9,13.5,0.364,20.0,27.0,0.743,12.9,31.4,44.3,21.5,15.4,8.2,5.8,4.9,22.5,94.8,6.4,101.4,94.9,6.6,0.614,1.39,16.8,0.318,0.718,0.525,0.165,0.473,0.521,92.05,0.556
41998,1610612758,Sacramento Kings,50,27,23,0.54,48.8,38.4,86.1,0.445,5.8,18.9,0.308,17.7,25.9,0.683,14.1,31.5,45.6,22.6,16.8,8.9,4.6,4.4,20.3,100.2,-0.4,99.9,100.0,-0.1,0.589,1.34,16.5,0.306,0.677,0.493,0.168,0.479,0.514,98.77,0.494
